0,1,exists,score,recon-score,kl-score
/data/SharedData/segmentation/freesurfer_asegs/pac_14407_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14407_aseg.nii.gz,True,-4505842.0,714140.75,-5219983.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14408_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14408_aseg.nii.gz,True,-4517527.0,697841.1,-5215368.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14409_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14409_aseg.nii.gz,True,-4510572.5,709275.9,-5219848.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14410_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14410_aseg.nii.gz,True,-4685374.5,523109.34,-5208484.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14411_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14411_aseg.nii.gz,True,-4485439.5,735031.6,-5220471.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14412_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14412_aseg.nii.gz,True,-4424897.0,792874.8,-5217772.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14413_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14413_aseg.nii.gz,True,-4366395.5,845297.0,-5211692.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14414_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14414_aseg.nii.gz,True,-4763713.5,460552.66,-5224266.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14415_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14415_aseg.nii.gz,True,-4372397.0,844448.9,-5216846.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14416_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14416_aseg.nii.gz,True,-4411881.0,799677.25,-5211558.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14420_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14420_aseg.nii.gz,True,-4531468.0,680991.25,-5212459.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14421_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14421_aseg.nii.gz,True,-4365034.0,850609.8,-5215644.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14422_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14422_aseg.nii.gz,True,-4498914.0,707959.06,-5206873.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14423_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14423_aseg.nii.gz,True,-4406847.0,813856.25,-5220703.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14424_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14424_aseg.nii.gz,True,-4395666.5,820921.94,-5216588.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14425_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14425_aseg.nii.gz,True,-4534797.5,685901.56,-5220699.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14426_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14426_aseg.nii.gz,True,-4443729.5,770888.4,-5214618.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14427_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14427_aseg.nii.gz,True,-4609433.5,610774.3,-5220208.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14428_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14428_aseg.nii.gz,True,-4532665.0,683750.75,-5216416.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14429_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14429_aseg.nii.gz,True,-4532763.5,680778.8,-5213542.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14431_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14431_aseg.nii.gz,True,-4433740.5,779663.5,-5213404.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14432_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14432_aseg.nii.gz,True,-4492050.0,728973.75,-5221024.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14435_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14435_aseg.nii.gz,True,-4570129.5,652719.1,-5222848.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14436_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14436_aseg.nii.gz,True,-4474824.5,744978.56,-5219803.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14437_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14437_aseg.nii.gz,True,-4539167.0,682199.94,-5221367.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14439_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14439_aseg.nii.gz,True,-4654200.0,569591.25,-5223791.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14440_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14440_aseg.nii.gz,True,-4259796.0,931768.56,-5191564.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14442_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14442_aseg.nii.gz,True,-4426494.0,794892.0,-5221386.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14445_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14445_aseg.nii.gz,True,-4541953.5,677983.44,-5219937.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14446_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14446_aseg.nii.gz,True,-4539447.0,681765.3,-5221212.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14447_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14447_aseg.nii.gz,True,-4540654.0,676648.7,-5217302.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14448_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14448_aseg.nii.gz,True,-4460929.5,758058.6,-5218988.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14449_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14449_aseg.nii.gz,True,-4525807.0,692879.5,-5218686.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14450_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14450_aseg.nii.gz,True,-4627141.5,591369.56,-5218511.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14451_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14451_aseg.nii.gz,True,-4506979.0,706280.4,-5213259.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14452_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14452_aseg.nii.gz,True,-4616323.5,605014.9,-5221338.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14453_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14453_aseg.nii.gz,True,-4458265.0,762713.5,-5220978.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14454_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14454_aseg.nii.gz,True,-4713859.0,500979.5,-5214838.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14455_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14455_aseg.nii.gz,True,-4361767.0,854202.75,-5215969.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14456_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14456_aseg.nii.gz,True,-4589123.0,631907.2,-5221030.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14457_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14457_aseg.nii.gz,True,-4560560.0,660709.1,-5221269.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14458_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14458_aseg.nii.gz,True,-4479166.0,738556.1,-5217722.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14460_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14460_aseg.nii.gz,True,-4522960.0,690281.4,-5213241.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14462_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14462_aseg.nii.gz,True,-4549046.0,670065.1,-5219111.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14463_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14463_aseg.nii.gz,True,-4525107.5,687697.0,-5212804.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14464_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14464_aseg.nii.gz,True,-4458371.5,756523.4,-5214895.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14466_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14466_aseg.nii.gz,True,-4471442.0,742887.9,-5214330.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14467_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14467_aseg.nii.gz,True,-4524269.5,692843.44,-5217113.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14468_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14468_aseg.nii.gz,True,-4510791.5,703491.44,-5214283.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14469_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14469_aseg.nii.gz,True,-4497062.0,720065.75,-5217128.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14470_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14470_aseg.nii.gz,True,-4515834.0,706224.7,-5222058.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14471_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14471_aseg.nii.gz,True,-4571022.5,649711.06,-5220733.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14472_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14472_aseg.nii.gz,True,-4390136.0,827924.56,-5218060.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14473_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14473_aseg.nii.gz,True,-4437632.0,781410.25,-5219042.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14474_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14474_aseg.nii.gz,True,-4695059.0,529650.0,-5224709.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14475_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14475_aseg.nii.gz,True,-4582908.5,636362.7,-5219271.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14477_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14477_aseg.nii.gz,True,-4534884.0,683156.8,-5218041.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14478_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14478_aseg.nii.gz,True,-4502444.0,706918.25,-5209362.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14480_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14480_aseg.nii.gz,True,-4424637.0,791661.25,-5216298.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14481_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14481_aseg.nii.gz,True,-4420808.0,794843.9,-5215652.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14482_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14482_aseg.nii.gz,True,-4483637.0,727931.25,-5211568.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14483_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14483_aseg.nii.gz,True,-4528839.0,692241.5,-5221080.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14486_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14486_aseg.nii.gz,True,-4489811.5,726939.56,-5216751.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14488_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14488_aseg.nii.gz,True,-4508447.5,704808.6,-5213256.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14489_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14489_aseg.nii.gz,True,-4390850.0,825775.0,-5216625.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14490_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14490_aseg.nii.gz,True,-4515440.0,704790.0,-5220230.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14492_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14492_aseg.nii.gz,True,-4552773.5,667879.6,-5220653.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14493_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14493_aseg.nii.gz,True,-4410416.5,804074.56,-5214491.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14495_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14495_aseg.nii.gz,True,-4460954.0,750723.25,-5211677.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14496_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14496_aseg.nii.gz,True,-4438791.5,779174.44,-5217966.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14497_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14497_aseg.nii.gz,True,-4480454.5,735092.06,-5215546.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14500_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14500_aseg.nii.gz,True,-4502751.5,714549.9,-5217301.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14501_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14501_aseg.nii.gz,True,-4525936.0,689494.8,-5215431.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14502_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14502_aseg.nii.gz,True,-4475373.0,739824.9,-5215198.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14503_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14503_aseg.nii.gz,True,-4446663.5,771368.44,-5218032.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14504_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14504_aseg.nii.gz,True,-4479187.0,737772.75,-5216959.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14505_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14505_aseg.nii.gz,True,-4473009.0,744546.4,-5217555.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14507_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14507_aseg.nii.gz,True,-4461004.5,757458.06,-5218462.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14509_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14509_aseg.nii.gz,True,-4485170.0,718363.6,-5203533.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14510_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14510_aseg.nii.gz,True,-4523713.0,697968.25,-5221681.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14511_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14511_aseg.nii.gz,True,-4513830.5,704658.7,-5218489.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14512_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14512_aseg.nii.gz,True,-4355750.5,855958.5,-5211709.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14513_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14513_aseg.nii.gz,True,-4415427.0,801510.0,-5216937.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14514_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14514_aseg.nii.gz,True,-4450173.0,766457.3,-5216630.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14516_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14516_aseg.nii.gz,True,-4479684.5,742267.1,-5221951.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14518_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14518_aseg.nii.gz,True,-4427936.0,783424.7,-5211360.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14519_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14519_aseg.nii.gz,True,-4493012.5,717976.8,-5210989.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14521_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14521_aseg.nii.gz,True,-4448349.0,769956.25,-5218305.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14522_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14522_aseg.nii.gz,True,-4670545.0,534298.6,-5204843.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14523_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14523_aseg.nii.gz,True,-4458723.0,751629.1,-5210352.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14525_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14525_aseg.nii.gz,True,-4489014.0,729248.5,-5218262.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14526_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14526_aseg.nii.gz,True,-4550615.0,671227.4,-5221842.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14527_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14527_aseg.nii.gz,True,-4437663.0,780608.2,-5218271.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14528_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14528_aseg.nii.gz,True,-4577273.5,637518.3,-5214792.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14529_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14529_aseg.nii.gz,True,-4461456.0,749582.94,-5211039.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14530_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14530_aseg.nii.gz,True,-4727959.5,494031.9,-5221991.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14533_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14533_aseg.nii.gz,True,-4459042.5,761584.1,-5220626.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14535_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14535_aseg.nii.gz,True,-4410255.5,799561.0,-5209816.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14536_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14536_aseg.nii.gz,True,-4461795.5,752425.8,-5214221.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14537_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14537_aseg.nii.gz,True,-4397736.5,808096.6,-5205833.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14538_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14538_aseg.nii.gz,True,-4550792.5,667712.56,-5218505.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14539_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14539_aseg.nii.gz,True,-4441117.0,769580.8,-5210698.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14540_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14540_aseg.nii.gz,True,-4545676.0,670942.94,-5216619.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14542_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14542_aseg.nii.gz,True,-4419442.5,794203.44,-5213646.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14543_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14543_aseg.nii.gz,True,-4490794.0,726039.06,-5216833.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14545_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14545_aseg.nii.gz,True,-4429295.0,789782.56,-5219077.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14546_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14546_aseg.nii.gz,True,-4609027.0,613371.56,-5222398.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14547_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14547_aseg.nii.gz,True,-4421597.0,796535.0,-5218132.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14548_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14548_aseg.nii.gz,True,-4386736.5,826488.1,-5213224.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14549_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14549_aseg.nii.gz,True,-4423125.0,793814.1,-5216939.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14551_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14551_aseg.nii.gz,True,-4545837.5,675843.06,-5221680.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14553_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14553_aseg.nii.gz,True,-4444454.5,774567.44,-5219022.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14554_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14554_aseg.nii.gz,True,-4460941.0,751148.6,-5212089.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14557_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14557_aseg.nii.gz,True,-4437399.0,772735.0,-5210134.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14559_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14559_aseg.nii.gz,True,-4710515.5,511560.38,-5222076.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14560_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14560_aseg.nii.gz,True,-4492814.5,724971.4,-5217786.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14561_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14561_aseg.nii.gz,True,-4571849.0,645177.75,-5217027.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14562_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14562_aseg.nii.gz,True,-4419009.5,783260.94,-5202270.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14563_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14563_aseg.nii.gz,True,-4576991.0,643414.9,-5220406.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14564_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14564_aseg.nii.gz,True,-4462186.0,747491.75,-5209677.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14565_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14565_aseg.nii.gz,True,-4414294.0,796034.75,-5210329.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14566_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14566_aseg.nii.gz,True,-4423198.0,794481.4,-5217679.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14570_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14570_aseg.nii.gz,True,-4513932.5,707602.56,-5221535.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14571_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14571_aseg.nii.gz,True,-4486118.0,731679.0,-5217797.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14572_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14572_aseg.nii.gz,True,-4562576.5,652677.1,-5215253.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14573_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14573_aseg.nii.gz,True,-4564508.0,656057.06,-5220565.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14574_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14574_aseg.nii.gz,True,-4589442.5,631354.4,-5220797.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14575_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14575_aseg.nii.gz,True,-4619973.5,602488.4,-5222462.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14576_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14576_aseg.nii.gz,True,-4478840.5,740812.1,-5219652.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14577_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14577_aseg.nii.gz,True,-4474298.5,744202.94,-5218501.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14578_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14578_aseg.nii.gz,True,-4521662.0,695284.0,-5216946.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14579_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14579_aseg.nii.gz,True,-4448113.0,767339.1,-5215452.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14580_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14580_aseg.nii.gz,True,-4471475.0,746612.94,-5218088.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14581_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14581_aseg.nii.gz,True,-4535639.5,671603.9,-5207243.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14582_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14582_aseg.nii.gz,True,-4645337.5,573395.44,-5218733.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14583_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14583_aseg.nii.gz,True,-4458047.0,751918.0,-5209965.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14584_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14584_aseg.nii.gz,True,-4516186.5,705217.06,-5221403.5
/data/SharedData/segmentation/freesurfer_asegs/pac_14586_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14586_aseg.nii.gz,True,-4381716.5,835044.44,-5216761.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14587_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14587_aseg.nii.gz,True,-4580569.5,639007.3,-5219577.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14590_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14590_aseg.nii.gz,True,-4462277.5,742465.56,-5204743.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14591_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14591_aseg.nii.gz,True,-4428661.0,789844.1,-5218505.0
/data/SharedData/segmentation/freesurfer_asegs/pac_14592_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_14592_aseg.nii.gz,True,-4394088.5,822621.94,-5216710.5
